"fips","state","county","month_start_date","monthly_eviction_filings"
"47165","tennessee","sumner","2016-01-01","92"
"47165","tennessee","sumner","2016-02-01","94"
"47165","tennessee","sumner","2016-03-01","79"
"47165","tennessee","sumner","2016-04-01","96"
"47165","tennessee","sumner","2016-05-01","94"
"47165","tennessee","sumner","2016-06-01","109"
"47165","tennessee","sumner","2016-07-01","112"
"47165","tennessee","sumner","2016-08-01","82"
"47165","tennessee","sumner","2016-09-01","102"
"47165","tennessee","sumner","2016-10-01","100"
"47165","tennessee","sumner","2016-11-01","82"
"47165","tennessee","sumner","2016-12-01","74"
"47165","tennessee","sumner","2017-01-01","108"
"47165","tennessee","sumner","2017-02-01","64"
"47165","tennessee","sumner","2017-03-01","79"
"47165","tennessee","sumner","2017-04-01","70"
"47165","tennessee","sumner","2017-05-01","121"
"47165","tennessee","sumner","2017-06-01","94"
"47165","tennessee","sumner","2017-07-01","108"
"47165","tennessee","sumner","2017-08-01","95"
"47165","tennessee","sumner","2017-09-01","99"
"47165","tennessee","sumner","2017-10-01","100"
"47165","tennessee","sumner","2017-11-01","81"
"47165","tennessee","sumner","2017-12-01","71"
"47165","tennessee","sumner","2018-01-01","94"
"47165","tennessee","sumner","2018-02-01","73"
"47165","tennessee","sumner","2018-03-01","78"
"47165","tennessee","sumner","2018-04-01","96"
"47165","tennessee","sumner","2018-05-01","93"
"47165","tennessee","sumner","2018-06-01","117"
"47165","tennessee","sumner","2018-07-01","106"
"47165","tennessee","sumner","2018-08-01","96"
"47165","tennessee","sumner","2018-09-01","93"
"47165","tennessee","sumner","2018-10-01","98"
"47165","tennessee","sumner","2018-11-01","78"
"47165","tennessee","sumner","2018-12-01","84"
"47165","tennessee","sumner","2019-01-01","100"
"47165","tennessee","sumner","2019-02-01","82"
"47165","tennessee","sumner","2019-03-01","50"
"47165","tennessee","sumner","2019-04-01","70"
"47165","tennessee","sumner","2019-05-01","87"
"47165","tennessee","sumner","2019-06-01","75"
"47165","tennessee","sumner","2019-07-01","101"
"47165","tennessee","sumner","2019-08-01","85"
"47165","tennessee","sumner","2019-09-01","93"
"47165","tennessee","sumner","2019-10-01","116"
"47165","tennessee","sumner","2019-11-01","66"
"47165","tennessee","sumner","2019-12-01","66"
"47165","tennessee","sumner","2020-01-01","82"
"47165","tennessee","sumner","2020-02-01","87"
"47165","tennessee","sumner","2020-03-01","40"
"47165","tennessee","sumner","2020-04-01","27"
"47165","tennessee","sumner","2020-05-01","10"
"47165","tennessee","sumner","2020-06-01","47"
"47165","tennessee","sumner","2020-07-01","39"
"47165","tennessee","sumner","2020-08-01","57"
"47165","tennessee","sumner","2020-09-01","72"
"47165","tennessee","sumner","2020-10-01","78"
"47165","tennessee","sumner","2020-11-01","38"
"47165","tennessee","sumner","2020-12-01","92"
"47165","tennessee","sumner","2021-01-01","83"
"47165","tennessee","sumner","2021-02-01","25"
"47165","tennessee","sumner","2021-03-01","94"
"47165","tennessee","sumner","2021-04-01","69"
"47165","tennessee","sumner","2021-05-01","62"
"47165","tennessee","sumner","2021-06-01","95"
"47165","tennessee","sumner","2021-07-01","80"
"47165","tennessee","sumner","2021-08-01","74"
"47165","tennessee","sumner","2021-09-01","93"
"47165","tennessee","sumner","2021-10-01","87"
"47165","tennessee","sumner","2021-11-01","65"
"47165","tennessee","sumner","2021-12-01","74"
"47165","tennessee","sumner","2022-01-01","90"
"47165","tennessee","sumner","2022-02-01","99"
"47165","tennessee","sumner","2022-03-01","101"
"47165","tennessee","sumner","2022-04-01","73"
"47165","tennessee","sumner","2022-05-01","103"
"47165","tennessee","sumner","2022-06-01","166"
"47165","tennessee","sumner","2022-07-01","108"
"47165","tennessee","sumner","2022-08-01","168"
"47165","tennessee","sumner","2022-09-01","148"
"47165","tennessee","sumner","2022-10-01","119"
"47165","tennessee","sumner","2022-11-01","121"
"47165","tennessee","sumner","2022-12-01","130"
"47149","tennessee","rutherford","2016-01-01","257"
"47149","tennessee","rutherford","2016-02-01","198"
"47149","tennessee","rutherford","2016-03-01","209"
"47149","tennessee","rutherford","2016-04-01","221"
"47149","tennessee","rutherford","2016-05-01","290"
"47149","tennessee","rutherford","2016-06-01","218"
"47149","tennessee","rutherford","2016-07-01","262"
"47149","tennessee","rutherford","2016-08-01","232"
"47149","tennessee","rutherford","2016-09-01","262"
"47149","tennessee","rutherford","2016-10-01","252"
"47149","tennessee","rutherford","2016-11-01","240"
"47149","tennessee","rutherford","2016-12-01","262"
"47149","tennessee","rutherford","2017-01-01","342"
"47149","tennessee","rutherford","2017-02-01","223"
"47149","tennessee","rutherford","2017-03-01","187"
"47149","tennessee","rutherford","2017-04-01","197"
"47149","tennessee","rutherford","2017-05-01","172"
"47149","tennessee","rutherford","2017-06-01","243"
"47149","tennessee","rutherford","2017-07-01","181"
"47149","tennessee","rutherford","2017-08-01","194"
"47149","tennessee","rutherford","2017-09-01","187"
"47149","tennessee","rutherford","2017-10-01","226"
"47149","tennessee","rutherford","2017-11-01","172"
"47149","tennessee","rutherford","2017-12-01","202"
"47149","tennessee","rutherford","2018-01-01","229"
"47149","tennessee","rutherford","2018-02-01","231"
"47149","tennessee","rutherford","2018-03-01","178"
"47149","tennessee","rutherford","2018-04-01","218"
"47149","tennessee","rutherford","2018-05-01","252"
"47149","tennessee","rutherford","2018-06-01","235"
"47149","tennessee","rutherford","2018-07-01","232"
"47149","tennessee","rutherford","2018-08-01","219"
"47149","tennessee","rutherford","2018-09-01","201"
"47149","tennessee","rutherford","2018-10-01","276"
"47149","tennessee","rutherford","2018-11-01","188"
"47149","tennessee","rutherford","2018-12-01","155"
"47149","tennessee","rutherford","2019-01-01","236"
"47149","tennessee","rutherford","2019-02-01","212"
"47149","tennessee","rutherford","2019-03-01","261"
"47149","tennessee","rutherford","2019-04-01","209"
"47149","tennessee","rutherford","2019-05-01","205"
"47149","tennessee","rutherford","2019-06-01","231"
"47149","tennessee","rutherford","2019-07-01","252"
"47149","tennessee","rutherford","2019-08-01","259"
"47149","tennessee","rutherford","2019-09-01","209"
"47149","tennessee","rutherford","2019-10-01","236"
"47149","tennessee","rutherford","2019-11-01","241"
"47149","tennessee","rutherford","2019-12-01","260"
"47149","tennessee","rutherford","2020-01-01","313"
"47149","tennessee","rutherford","2020-02-01","250"
"47149","tennessee","rutherford","2020-03-01","160"
"47149","tennessee","rutherford","2020-04-01","2"
"47149","tennessee","rutherford","2020-05-01","30"
"47149","tennessee","rutherford","2020-06-01","183"
"47149","tennessee","rutherford","2020-07-01","91"
"47149","tennessee","rutherford","2020-08-01","95"
"47149","tennessee","rutherford","2020-09-01","172"
"47149","tennessee","rutherford","2020-10-01","188"
"47149","tennessee","rutherford","2020-11-01","119"
"47149","tennessee","rutherford","2020-12-01","269"
"47149","tennessee","rutherford","2021-01-01","142"
"47149","tennessee","rutherford","2021-02-01","93"
"47149","tennessee","rutherford","2021-03-01","196"
"47149","tennessee","rutherford","2021-04-01","185"
"47149","tennessee","rutherford","2021-05-01","188"
"47149","tennessee","rutherford","2021-06-01","198"
"47149","tennessee","rutherford","2021-07-01","179"
"47149","tennessee","rutherford","2021-08-01","199"
"47149","tennessee","rutherford","2021-09-01","207"
"47149","tennessee","rutherford","2021-10-01","226"
"47149","tennessee","rutherford","2021-11-01","205"
"47149","tennessee","rutherford","2021-12-01","233"
"47149","tennessee","rutherford","2022-01-01","246"
"47149","tennessee","rutherford","2022-02-01","329"
"47149","tennessee","rutherford","2022-03-01","302"
"47149","tennessee","rutherford","2022-04-01","261"
"47149","tennessee","rutherford","2022-05-01","303"
"47149","tennessee","rutherford","2022-06-01","273"
"47149","tennessee","rutherford","2022-07-01","286"
"47149","tennessee","rutherford","2022-08-01","334"
"47149","tennessee","rutherford","2022-09-01","301"
"47149","tennessee","rutherford","2022-10-01","337"
"47149","tennessee","rutherford","2022-11-01","327"
"47149","tennessee","rutherford","2022-12-01","373"
"47179","tennessee","washington","2016-01-01","0"
"47179","tennessee","washington","2016-02-01","0"
"47179","tennessee","washington","2016-03-01","0"
"47179","tennessee","washington","2016-04-01","0"
"47179","tennessee","washington","2016-05-01","0"
"47179","tennessee","washington","2016-06-01","0"
"47179","tennessee","washington","2016-07-01","0"
"47179","tennessee","washington","2016-08-01","0"
"47179","tennessee","washington","2016-09-01","0"
"47179","tennessee","washington","2016-10-01","0"
"47179","tennessee","washington","2016-11-01","0"
"47179","tennessee","washington","2016-12-01","0"
"47179","tennessee","washington","2017-01-01","73"
"47179","tennessee","washington","2017-02-01","67"
"47179","tennessee","washington","2017-03-01","45"
"47179","tennessee","washington","2017-04-01","62"
"47179","tennessee","washington","2017-05-01","81"
"47179","tennessee","washington","2017-06-01","43"
"47179","tennessee","washington","2017-07-01","69"
"47179","tennessee","washington","2017-08-01","90"
"47179","tennessee","washington","2017-09-01","69"
"47179","tennessee","washington","2017-10-01","65"
"47179","tennessee","washington","2017-11-01","84"
"47179","tennessee","washington","2017-12-01","47"
"47179","tennessee","washington","2018-01-01","72"
"47179","tennessee","washington","2018-02-01","48"
"47179","tennessee","washington","2018-03-01","85"
"47179","tennessee","washington","2018-04-01","59"
"47179","tennessee","washington","2018-05-01","118"
"47179","tennessee","washington","2018-06-01","51"
"47179","tennessee","washington","2018-07-01","107"
"47179","tennessee","washington","2018-08-01","57"
"47179","tennessee","washington","2018-09-01","61"
"47179","tennessee","washington","2018-10-01","71"
"47179","tennessee","washington","2018-11-01","60"
"47179","tennessee","washington","2018-12-01","46"
"47179","tennessee","washington","2019-01-01","78"
"47179","tennessee","washington","2019-02-01","63"
"47179","tennessee","washington","2019-03-01","49"
"47179","tennessee","washington","2019-04-01","76"
"47179","tennessee","washington","2019-05-01","72"
"47179","tennessee","washington","2019-06-01","62"
"47179","tennessee","washington","2019-07-01","68"
"47179","tennessee","washington","2019-08-01","82"
"47179","tennessee","washington","2019-09-01","46"
"47179","tennessee","washington","2019-10-01","66"
"47179","tennessee","washington","2019-11-01","42"
"47179","tennessee","washington","2019-12-01","38"
"47179","tennessee","washington","2020-01-01","70"
"47179","tennessee","washington","2020-02-01","57"
"47179","tennessee","washington","2020-03-01","39"
"47179","tennessee","washington","2020-04-01","10"
"47179","tennessee","washington","2020-05-01","0"
"47179","tennessee","washington","2020-06-01","60"
"47179","tennessee","washington","2020-07-01","48"
"47179","tennessee","washington","2020-08-01","57"
"47179","tennessee","washington","2020-09-01","51"
"47179","tennessee","washington","2020-10-01","52"
"47179","tennessee","washington","2020-11-01","45"
"47179","tennessee","washington","2020-12-01","19"
"47179","tennessee","washington","2021-01-01","29"
"47179","tennessee","washington","2021-02-01","30"
"47179","tennessee","washington","2021-03-01","48"
"47179","tennessee","washington","2021-04-01","66"
"47179","tennessee","washington","2021-05-01","51"
"47179","tennessee","washington","2021-06-01","68"
"47179","tennessee","washington","2021-07-01","82"
"47179","tennessee","washington","2021-08-01","39"
"47179","tennessee","washington","2021-09-01","60"
"47179","tennessee","washington","2021-10-01","55"
"47179","tennessee","washington","2021-11-01","52"
"47179","tennessee","washington","2021-12-01","44"
"47179","tennessee","washington","2022-01-01","44"
"47179","tennessee","washington","2022-02-01","46"
"47179","tennessee","washington","2022-03-01","69"
"47179","tennessee","washington","2022-04-01","54"
"47179","tennessee","washington","2022-05-01","54"
"47179","tennessee","washington","2022-06-01","51"
"47179","tennessee","washington","2022-07-01","55"
"47179","tennessee","washington","2022-08-01","49"
"47179","tennessee","washington","2022-09-01","44"
"47179","tennessee","washington","2022-10-01","60"
"47179","tennessee","washington","2022-11-01","41"
"47179","tennessee","washington","2022-12-01","55"
"47163","tennessee","sullivan","2016-01-01","59"
"47163","tennessee","sullivan","2016-02-01","74"
"47163","tennessee","sullivan","2016-03-01","52"
"47163","tennessee","sullivan","2016-04-01","61"
"47163","tennessee","sullivan","2016-05-01","71"
"47163","tennessee","sullivan","2016-06-01","81"
"47163","tennessee","sullivan","2016-07-01","70"
"47163","tennessee","sullivan","2016-08-01","79"
"47163","tennessee","sullivan","2016-09-01","72"
"47163","tennessee","sullivan","2016-10-01","66"
"47163","tennessee","sullivan","2016-11-01","62"
"47163","tennessee","sullivan","2016-12-01","68"
"47163","tennessee","sullivan","2017-01-01","55"
"47163","tennessee","sullivan","2017-02-01","60"
"47163","tennessee","sullivan","2017-03-01","61"
"47163","tennessee","sullivan","2017-04-01","65"
"47163","tennessee","sullivan","2017-05-01","65"
"47163","tennessee","sullivan","2017-06-01","74"
"47163","tennessee","sullivan","2017-07-01","75"
"47163","tennessee","sullivan","2017-08-01","69"
"47163","tennessee","sullivan","2017-09-01","69"
"47163","tennessee","sullivan","2017-10-01","74"
"47163","tennessee","sullivan","2017-11-01","62"
"47163","tennessee","sullivan","2017-12-01","64"
"47163","tennessee","sullivan","2018-01-01","61"
"47163","tennessee","sullivan","2018-02-01","55"
"47163","tennessee","sullivan","2018-03-01","63"
"47163","tennessee","sullivan","2018-04-01","64"
"47163","tennessee","sullivan","2018-05-01","72"
"47163","tennessee","sullivan","2018-06-01","50"
"47163","tennessee","sullivan","2018-07-01","79"
"47163","tennessee","sullivan","2018-08-01","73"
"47163","tennessee","sullivan","2018-09-01","52"
"47163","tennessee","sullivan","2018-10-01","70"
"47163","tennessee","sullivan","2018-11-01","53"
"47163","tennessee","sullivan","2018-12-01","34"
"47163","tennessee","sullivan","2019-01-01","66"
"47163","tennessee","sullivan","2019-02-01","50"
"47163","tennessee","sullivan","2019-03-01","38"
"47163","tennessee","sullivan","2019-04-01","60"
"47163","tennessee","sullivan","2019-05-01","74"
"47163","tennessee","sullivan","2019-06-01","50"
"47163","tennessee","sullivan","2019-07-01","76"
"47163","tennessee","sullivan","2019-08-01","66"
"47163","tennessee","sullivan","2019-09-01","36"
"47163","tennessee","sullivan","2019-10-01","49"
"47163","tennessee","sullivan","2019-11-01","32"
"47163","tennessee","sullivan","2019-12-01","56"
"47163","tennessee","sullivan","2020-01-01","44"
"47163","tennessee","sullivan","2020-02-01","55"
"47163","tennessee","sullivan","2020-03-01","28"
"47163","tennessee","sullivan","2020-04-01","7"
"47163","tennessee","sullivan","2020-05-01","19"
"47163","tennessee","sullivan","2020-06-01","57"
"47163","tennessee","sullivan","2020-07-01","48"
"47163","tennessee","sullivan","2020-08-01","40"
"47163","tennessee","sullivan","2020-09-01","49"
"47163","tennessee","sullivan","2020-10-01","39"
"47163","tennessee","sullivan","2020-11-01","35"
"47163","tennessee","sullivan","2020-12-01","57"
"47163","tennessee","sullivan","2021-01-01","24"
"47163","tennessee","sullivan","2021-02-01","20"
"47163","tennessee","sullivan","2021-03-01","50"
"47163","tennessee","sullivan","2021-04-01","42"
"47163","tennessee","sullivan","2021-05-01","52"
"47163","tennessee","sullivan","2021-06-01","49"
"47163","tennessee","sullivan","2021-07-01","66"
"47163","tennessee","sullivan","2021-08-01","36"
"47163","tennessee","sullivan","2021-09-01","60"
"47163","tennessee","sullivan","2021-10-01","28"
"47163","tennessee","sullivan","2021-11-01","43"
"47163","tennessee","sullivan","2021-12-01","30"
"47163","tennessee","sullivan","2022-01-01","35"
"47163","tennessee","sullivan","2022-02-01","51"
"47163","tennessee","sullivan","2022-03-01","50"
"47163","tennessee","sullivan","2022-04-01","46"
"47163","tennessee","sullivan","2022-05-01","57"
"47163","tennessee","sullivan","2022-06-01","58"
"47163","tennessee","sullivan","2022-07-01","26"
"47163","tennessee","sullivan","2022-08-01","43"
"47163","tennessee","sullivan","2022-09-01","28"
"47163","tennessee","sullivan","2022-10-01","38"
"47163","tennessee","sullivan","2022-11-01","28"
"47163","tennessee","sullivan","2022-12-01","49"
"47189","tennessee","wilson","2016-01-01","59"
"47189","tennessee","wilson","2016-02-01","72"
"47189","tennessee","wilson","2016-03-01","43"
"47189","tennessee","wilson","2016-04-01","50"
"47189","tennessee","wilson","2016-05-01","54"
"47189","tennessee","wilson","2016-06-01","50"
"47189","tennessee","wilson","2016-07-01","63"
"47189","tennessee","wilson","2016-08-01","64"
"47189","tennessee","wilson","2016-09-01","47"
"47189","tennessee","wilson","2016-10-01","54"
"47189","tennessee","wilson","2016-11-01","61"
"47189","tennessee","wilson","2016-12-01","46"
"47189","tennessee","wilson","2017-01-01","62"
"47189","tennessee","wilson","2017-02-01","44"
"47189","tennessee","wilson","2017-03-01","65"
"47189","tennessee","wilson","2017-04-01","33"
"47189","tennessee","wilson","2017-05-01","71"
"47189","tennessee","wilson","2017-06-01","51"
"47189","tennessee","wilson","2017-07-01","54"
"47189","tennessee","wilson","2017-08-01","65"
"47189","tennessee","wilson","2017-09-01","58"
"47189","tennessee","wilson","2017-10-01","65"
"47189","tennessee","wilson","2017-11-01","58"
"47189","tennessee","wilson","2017-12-01","39"
"47189","tennessee","wilson","2018-01-01","49"
"47189","tennessee","wilson","2018-02-01","43"
"47189","tennessee","wilson","2018-03-01","59"
"47189","tennessee","wilson","2018-04-01","55"
"47189","tennessee","wilson","2018-05-01","57"
"47189","tennessee","wilson","2018-06-01","61"
"47189","tennessee","wilson","2018-07-01","88"
"47189","tennessee","wilson","2018-08-01","68"
"47189","tennessee","wilson","2018-09-01","41"
"47189","tennessee","wilson","2018-10-01","57"
"47189","tennessee","wilson","2018-11-01","50"
"47189","tennessee","wilson","2018-12-01","30"
"47189","tennessee","wilson","2019-01-01","51"
"47189","tennessee","wilson","2019-02-01","48"
"47189","tennessee","wilson","2019-03-01","41"
"47189","tennessee","wilson","2019-04-01","55"
"47189","tennessee","wilson","2019-05-01","50"
"47189","tennessee","wilson","2019-06-01","60"
"47189","tennessee","wilson","2019-07-01","59"
"47189","tennessee","wilson","2019-08-01","62"
"47189","tennessee","wilson","2019-09-01","51"
"47189","tennessee","wilson","2019-10-01","82"
"47189","tennessee","wilson","2019-11-01","78"
"47189","tennessee","wilson","2019-12-01","78"
"47189","tennessee","wilson","2020-01-01","74"
"47189","tennessee","wilson","2020-02-01","63"
"47189","tennessee","wilson","2020-03-01","35"
"47189","tennessee","wilson","2020-04-01","3"
"47189","tennessee","wilson","2020-05-01","17"
"47189","tennessee","wilson","2020-06-01","43"
"47189","tennessee","wilson","2020-07-01","33"
"47189","tennessee","wilson","2020-08-01","32"
"47189","tennessee","wilson","2020-09-01","50"
"47189","tennessee","wilson","2020-10-01","41"
"47189","tennessee","wilson","2020-11-01","31"
"47189","tennessee","wilson","2020-12-01","40"
"47189","tennessee","wilson","2021-01-01","46"
"47189","tennessee","wilson","2021-02-01","38"
"47189","tennessee","wilson","2021-03-01","61"
"47189","tennessee","wilson","2021-04-01","53"
"47189","tennessee","wilson","2021-05-01","38"
"47189","tennessee","wilson","2021-06-01","41"
"47189","tennessee","wilson","2021-07-01","46"
"47189","tennessee","wilson","2021-08-01","48"
"47189","tennessee","wilson","2021-09-01","57"
"47189","tennessee","wilson","2021-10-01","66"
"47189","tennessee","wilson","2021-11-01","62"
"47189","tennessee","wilson","2021-12-01","33"
"47189","tennessee","wilson","2022-01-01","49"
"47189","tennessee","wilson","2022-02-01","95"
"47189","tennessee","wilson","2022-03-01","48"
"47189","tennessee","wilson","2022-04-01","58"
"47189","tennessee","wilson","2022-05-01","52"
"47189","tennessee","wilson","2022-06-01","56"
"47189","tennessee","wilson","2022-07-01","80"
"47189","tennessee","wilson","2022-08-01","71"
"47189","tennessee","wilson","2022-09-01","79"
"47189","tennessee","wilson","2022-10-01","60"
"47189","tennessee","wilson","2022-11-01","71"
"47189","tennessee","wilson","2022-12-01","80"
"47003","tennessee","bedford","2016-01-01","21"
"47003","tennessee","bedford","2016-02-01","25"
"47003","tennessee","bedford","2016-03-01","29"
"47003","tennessee","bedford","2016-04-01","22"
"47003","tennessee","bedford","2016-05-01","24"
"47003","tennessee","bedford","2016-06-01","23"
"47003","tennessee","bedford","2016-07-01","39"
"47003","tennessee","bedford","2016-08-01","43"
"47003","tennessee","bedford","2016-09-01","31"
"47003","tennessee","bedford","2016-10-01","27"
"47003","tennessee","bedford","2016-11-01","36"
"47003","tennessee","bedford","2016-12-01","17"
"47003","tennessee","bedford","2017-01-01","38"
"47003","tennessee","bedford","2017-02-01","23"
"47003","tennessee","bedford","2017-03-01","26"
"47003","tennessee","bedford","2017-04-01","31"
"47003","tennessee","bedford","2017-05-01","41"
"47003","tennessee","bedford","2017-06-01","35"
"47003","tennessee","bedford","2017-07-01","37"
"47003","tennessee","bedford","2017-08-01","44"
"47003","tennessee","bedford","2017-09-01","24"
"47003","tennessee","bedford","2017-10-01","24"
"47003","tennessee","bedford","2017-11-01","33"
"47003","tennessee","bedford","2017-12-01","22"
"47003","tennessee","bedford","2018-01-01","28"
"47003","tennessee","bedford","2018-02-01","33"
"47003","tennessee","bedford","2018-03-01","20"
"47003","tennessee","bedford","2018-04-01","26"
"47003","tennessee","bedford","2018-05-01","46"
"47003","tennessee","bedford","2018-06-01","48"
"47003","tennessee","bedford","2018-07-01","37"
"47003","tennessee","bedford","2018-08-01","39"
"47003","tennessee","bedford","2018-09-01","27"
"47003","tennessee","bedford","2018-10-01","35"
"47003","tennessee","bedford","2018-11-01","36"
"47003","tennessee","bedford","2018-12-01","15"
"47003","tennessee","bedford","2019-01-01","45"
"47003","tennessee","bedford","2019-02-01","21"
"47003","tennessee","bedford","2019-03-01","27"
"47003","tennessee","bedford","2019-04-01","29"
"47003","tennessee","bedford","2019-05-01","32"
"47003","tennessee","bedford","2019-06-01","35"
"47003","tennessee","bedford","2019-07-01","35"
"47003","tennessee","bedford","2019-08-01","31"
"47003","tennessee","bedford","2019-09-01","40"
"47003","tennessee","bedford","2019-10-01","29"
"47003","tennessee","bedford","2019-11-01","30"
"47003","tennessee","bedford","2019-12-01","10"
"47003","tennessee","bedford","2020-01-01","23"
"47003","tennessee","bedford","2020-02-01","26"
"47003","tennessee","bedford","2020-03-01","13"
"47003","tennessee","bedford","2020-04-01","3"
"47003","tennessee","bedford","2020-05-01","25"
"47003","tennessee","bedford","2020-06-01","45"
"47003","tennessee","bedford","2020-07-01","24"
"47003","tennessee","bedford","2020-08-01","31"
"47003","tennessee","bedford","2020-09-01","23"
"47003","tennessee","bedford","2020-10-01","26"
"47003","tennessee","bedford","2020-11-01","14"
"47003","tennessee","bedford","2020-12-01","21"
"47003","tennessee","bedford","2021-01-01","10"
"47003","tennessee","bedford","2021-02-01","5"
"47003","tennessee","bedford","2021-03-01","35"
"47003","tennessee","bedford","2021-04-01","23"
"47003","tennessee","bedford","2021-05-01","16"
"47003","tennessee","bedford","2021-06-01","20"
"47003","tennessee","bedford","2021-07-01","27"
"47003","tennessee","bedford","2021-08-01","65"
"47003","tennessee","bedford","2021-09-01","38"
"47003","tennessee","bedford","2021-10-01","26"
"47003","tennessee","bedford","2021-11-01","20"
"47003","tennessee","bedford","2021-12-01","23"
"47003","tennessee","bedford","2022-01-01","31"
"47003","tennessee","bedford","2022-02-01","22"
"47003","tennessee","bedford","2022-03-01","30"
"47003","tennessee","bedford","2022-04-01","29"
"47003","tennessee","bedford","2022-05-01","42"
"47003","tennessee","bedford","2022-06-01","28"
"47003","tennessee","bedford","2022-07-01","22"
"47003","tennessee","bedford","2022-08-01","41"
"47003","tennessee","bedford","2022-09-01","25"
"47003","tennessee","bedford","2022-10-01","40"
"47003","tennessee","bedford","2022-11-01","13"
"47003","tennessee","bedford","2022-12-01","21"
"47065","tennessee","hamilton","2016-01-01","316"
"47065","tennessee","hamilton","2016-02-01","254"
"47065","tennessee","hamilton","2016-03-01","195"
"47065","tennessee","hamilton","2016-04-01","193"
"47065","tennessee","hamilton","2016-05-01","271"
"47065","tennessee","hamilton","2016-06-01","304"
"47065","tennessee","hamilton","2016-07-01","310"
"47065","tennessee","hamilton","2016-08-01","328"
"47065","tennessee","hamilton","2016-09-01","301"
"47065","tennessee","hamilton","2016-10-01","263"
"47065","tennessee","hamilton","2016-11-01","244"
"47065","tennessee","hamilton","2016-12-01","240"
"47065","tennessee","hamilton","2017-01-01","353"
"47065","tennessee","hamilton","2017-02-01","245"
"47065","tennessee","hamilton","2017-03-01","222"
"47065","tennessee","hamilton","2017-04-01","211"
"47065","tennessee","hamilton","2017-05-01","326"
"47065","tennessee","hamilton","2017-06-01","327"
"47065","tennessee","hamilton","2017-07-01","306"
"47065","tennessee","hamilton","2017-08-01","336"
"47065","tennessee","hamilton","2017-09-01","276"
"47065","tennessee","hamilton","2017-10-01","336"
"47065","tennessee","hamilton","2017-11-01","275"
"47065","tennessee","hamilton","2017-12-01","217"
"47065","tennessee","hamilton","2018-01-01","352"
"47065","tennessee","hamilton","2018-02-01","256"
"47065","tennessee","hamilton","2018-03-01","241"
"47065","tennessee","hamilton","2018-04-01","287"
"47065","tennessee","hamilton","2018-05-01","283"
"47065","tennessee","hamilton","2018-06-01","310"
"47065","tennessee","hamilton","2018-07-01","349"
"47065","tennessee","hamilton","2018-08-01","337"
"47065","tennessee","hamilton","2018-09-01","249"
"47065","tennessee","hamilton","2018-10-01","320"
"47065","tennessee","hamilton","2018-11-01","259"
"47065","tennessee","hamilton","2018-12-01","218"
"47065","tennessee","hamilton","2019-01-01","362"
"47065","tennessee","hamilton","2019-02-01","283"
"47065","tennessee","hamilton","2019-03-01","233"
"47065","tennessee","hamilton","2019-04-01","241"
"47065","tennessee","hamilton","2019-05-01","343"
"47065","tennessee","hamilton","2019-06-01","269"
"47065","tennessee","hamilton","2019-07-01","298"
"47065","tennessee","hamilton","2019-08-01","368"
"47065","tennessee","hamilton","2019-09-01","223"
"47065","tennessee","hamilton","2019-10-01","331"
"47065","tennessee","hamilton","2019-11-01","241"
"47065","tennessee","hamilton","2019-12-01","274"
"47065","tennessee","hamilton","2020-01-01","312"
"47065","tennessee","hamilton","2020-02-01","284"
"47065","tennessee","hamilton","2020-03-01","105"
"47065","tennessee","hamilton","2020-04-01","25"
"47065","tennessee","hamilton","2020-05-01","53"
"47065","tennessee","hamilton","2020-06-01","153"
"47065","tennessee","hamilton","2020-07-01","160"
"47065","tennessee","hamilton","2020-08-01","134"
"47065","tennessee","hamilton","2020-09-01","166"
"47065","tennessee","hamilton","2020-10-01","185"
"47065","tennessee","hamilton","2020-11-01","192"
"47065","tennessee","hamilton","2020-12-01","188"
"47065","tennessee","hamilton","2021-01-01","134"
"47065","tennessee","hamilton","2021-02-01","123"
"47065","tennessee","hamilton","2021-03-01","164"
"47065","tennessee","hamilton","2021-04-01","136"
"47065","tennessee","hamilton","2021-05-01","135"
"47065","tennessee","hamilton","2021-06-01","177"
"47065","tennessee","hamilton","2021-07-01","194"
"47065","tennessee","hamilton","2021-08-01","245"
"47065","tennessee","hamilton","2021-09-01","232"
"47065","tennessee","hamilton","2021-10-01","192"
"47065","tennessee","hamilton","2021-11-01","165"
"47065","tennessee","hamilton","2021-12-01","219"
"47065","tennessee","hamilton","2022-01-01","218"
"47065","tennessee","hamilton","2022-02-01","213"
"47065","tennessee","hamilton","2022-03-01","255"
"47065","tennessee","hamilton","2022-04-01","249"
"47065","tennessee","hamilton","2022-05-01","189"
"47065","tennessee","hamilton","2022-06-01","270"
"47065","tennessee","hamilton","2022-07-01","188"
"47065","tennessee","hamilton","2022-08-01","299"
"47065","tennessee","hamilton","2022-09-01","239"
"47065","tennessee","hamilton","2022-10-01","297"
"47065","tennessee","hamilton","2022-11-01","206"
"47065","tennessee","hamilton","2022-12-01","300"
"47147","tennessee","robertson","2016-01-01","28"
"47147","tennessee","robertson","2016-02-01","26"
"47147","tennessee","robertson","2016-03-01","26"
"47147","tennessee","robertson","2016-04-01","29"
"47147","tennessee","robertson","2016-05-01","24"
"47147","tennessee","robertson","2016-06-01","40"
"47147","tennessee","robertson","2016-07-01","27"
"47147","tennessee","robertson","2016-08-01","19"
"47147","tennessee","robertson","2016-09-01","26"
"47147","tennessee","robertson","2016-10-01","31"
"47147","tennessee","robertson","2016-11-01","35"
"47147","tennessee","robertson","2016-12-01","17"
